1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
1.590733826160430908e-01 4.580496461130678654e-04 1.394638093188405037e-03 1.495951861143112183e-01 3.067757468670606613e-03 -3.757936647161841393e-04 -3.066310659050941467e-03 2.454388013575226068e-04 9.886010289192199707e-01 4.332234151661396027e-03 1.659887027926743031e-03 1.936880056746304035e-03 -5.694134160876274109e-02 5.731093287467956543e-01 -1.143181562423706055e+00 7.772750407457351685e-02 6.432247161865234375e-01 -1.120079278945922852e+00 -1.110333576798439026e-01 6.720751523971557617e-01 -1.123494267463684082e+00 8.424941450357437134e-02 6.158536672592163086e-01 -1.116213798522949219e+00 -1.101225800812244415e-02 1.995656639337539673e-03 -9.960874915122985840e-03 -9.943195618689060211e-03 1.699894480407238007e-02 -1.722824573516845703e-02 -6.208365783095359802e-03 2.191499061882495880e-02 -1.430819276720285416e-02 5.636006593704223633e-03 4.604598972946405411e-03 -1.300763431936502457e-02
